trip_id,duration,start_time,end_time,bike_id,trip_route_category,plan_duration,passholder_type,bike_type,start_station,end_station,start_lat,start_lon,end_lat,end_lon,taxicab_distance
171683723,17,9/24/2021 18:22,9/24/2021 18:39,5739,One Way,30,Monthly Pass,standard,3082,3046,34.04652,-118.237411,34.052872,-118.24749,0.016431
171683724,1,9/24/2021 18:21,9/24/2021 18:22,5739,Round Trip,30,Monthly Pass,standard,3082,3082,34.04652,-118.237411,34.04652,-118.237411,0
171683725,2,9/24/2021 18:21,9/24/2021 18:23,12153,One Way,30,Monthly Pass,standard,4479,4248,34.031502,-118.288742,34.028351,-118.288673,0.00322
171683726,3,9/24/2021 18:21,9/24/2021 18:24,12387,One Way,30,Monthly Pass,standard,3005,4516,34.0485,-118.258537,34.045849,-118.254402,0.006786
171683727,18,9/24/2021 18:21,9/24/2021 18:39,5995,One Way,30,Monthly Pass,standard,3082,3046,34.04652,-118.237411,34.052872,-118.24749,0.016431
171683728,19,9/24/2021 18:20,9/24/2021 18:39,12117,One Way,30,Monthly Pass,standard,3030,3014,34.051941,-118.24353,34.05661,-118.237213,0.010986
171683729,4,9/24/2021 18:19,9/24/2021 18:23,5006,One Way,30,Monthly Pass,standard,3064,4217,34.046131,-118.257591,34.04031,-118.25827,0.0065
171683730,3,9/24/2021 18:17,9/24/2021 18:20,13578,One Way,30,Monthly Pass,standard,3029,3030,34.048851,-118.246422,34.051941,-118.24353,0.005982
171683731,21,9/24/2021 18:16,9/24/2021 18:37,11975,One Way,30,Monthly Pass,standard,4304,3040,34.06258,-118.290092,34.05357,-118.266357,0.032745
171683732,10,9/24/2021 18:16,9/24/2021 18:26,13770,One Way,30,Monthly Pass,standard,4580,4577,33.982922,-118.410927,33.993019,-118.414909,0.014079
171683733,25,9/24/2021 18:14,9/24/2021 18:39,20070,One Way,30,Monthly Pass,standard,4482,4518,34.094372,-118.331009,34.057968,-118.299751,0.067662
171683734,13,9/24/2021 18:13,9/24/2021 18:26,6173,One Way,30,Monthly Pass,standard,4563,4548,34.017681,-118.409081,34.026829,-118.393517,0.024712
171683735,20,9/24/2021 18:11,9/24/2021 18:31,6564,One Way,1,Walk-up,standard,4406,4587,34.101891,-118.300613,34.060791,-118.309067,0.049554
171683736,10,9/24/2021 18:11,9/24/2021 18:21,13718,One Way,30,Monthly Pass,standard,4547,4206,33.9897,-118.448883,33.998341,-118.461014,0.020772
171683737,6,9/24/2021 18:10,9/24/2021 18:16,5801,One Way,30,Monthly Pass,standard,3065,3016,34.060558,-118.238327,34.052898,-118.241562,0.010895
171683738,7,9/24/2021 18:09,9/24/2021 18:16,6067,One Way,30,Monthly Pass,standard,3065,3016,34.060558,-118.238327,34.052898,-118.241562,0.010895
171683739,20,9/24/2021 18:09,9/24/2021 18:29,12351,One Way,30,Monthly Pass,standard,3052,4512,34.051102,-118.264557,34.043812,-118.264969,0.007702
171683740,18,9/24/2021 18:05,9/24/2021 18:23,16197,One Way,1,Walk-up,standard/smart,3035,4441,34.048401,-118.260948,34.026619,-118.281807,0.042641
171683741,6,9/24/2021 18:04,9/24/2021 18:10,12399,One Way,30,Monthly Pass,standard,4490,4486,34.053551,-118.255836,34.06126,-118.258598,0.010471
171683742,21,9/24/2021 18:02,9/24/2021 18:23,5802,One Way,30,Monthly Pass,standard,3035,4306,34.048401,-118.260948,34.057652,-118.292183,0.040486
171683743,15,9/24/2021 18:02,9/24/2021 18:17,16600,One Way,30,Monthly Pass,electric,4558,4563,34.025688,-118.395302,34.017681,-118.409081,0.021786
171683744,29,9/24/2021 18:01,9/24/2021 18:30,16826,One Way,30,Monthly Pass,electric,3076,4490,34.0406,-118.253838,34.053551,-118.255836,0.014949
171683745,20,9/24/2021 18:01,9/24/2021 18:21,13977,One Way,30,Monthly Pass,standard,4575,4565,34.000309,-118.402527,33.989948,-118.434669,0.042503
171683747,9,9/24/2021 18:00,9/24/2021 18:09,20020,One Way,30,Monthly Pass,standard,4438,4442,34.094929,-118.284561,34.098,-118.300468,0.018978
171683748,24,9/24/2021 17:59,9/24/2021 18:23,5902,One Way,365,Annual Pass,standard,3064,4306,34.046131,-118.257591,34.057652,-118.292183,0.046113
171683749,10,9/24/2021 17:58,9/24/2021 18:08,6060,One Way,30,Monthly Pass,standard,3042,4486,34.049301,-118.238808,34.06126,-118.258598,0.031749
171683750,10,9/24/2021 17:58,9/24/2021 18:08,12017,One Way,30,Monthly Pass,standard,4494,4493,34.075981,-118.256012,34.090279,-118.277191,0.035477
171683751,11,9/24/2021 17:57,9/24/2021 18:08,6226,One Way,365,Annual Pass,standard,3048,3046,34.041691,-118.235352,34.052872,-118.24749,0.023319
171683752,11,9/24/2021 17:57,9/24/2021 18:08,20067,One Way,365,Annual Pass,standard,3048,3046,34.041691,-118.235352,34.052872,-118.24749,0.023319
171683753,1,9/24/2021 17:56,9/24/2021 17:57,6149,Round Trip,1,Walk-up,standard,4549,4549,34.022449,-118.438332,34.022449,-118.438332,0
171683755,20,9/24/2021 17:54,9/24/2021 18:14,15111,Round Trip,30,Monthly Pass,standard,4576,4576,34.022579,-118.40551,34.022579,-118.40551,0
171683756,1,9/24/2021 17:51,9/24/2021 17:52,6149,Round Trip,1,Walk-up,standard,4549,4549,34.022449,-118.438332,34.022449,-118.438332,0
171683758,13,9/24/2021 17:47,9/24/2021 18:00,15503,One Way,30,Monthly Pass,standard,3006,3046,34.04554,-118.256668,34.052872,-118.24749,0.01651
171683759,15,9/24/2021 17:46,9/24/2021 18:01,14039,One Way,30,Monthly Pass,standard,3052,3076,34.051102,-118.264557,34.0406,-118.253838,0.021221
171683760,15,9/24/2021 17:45,9/24/2021 18:00,19941,One Way,30,Monthly Pass,electric,4275,4248,34.01252,-118.285896,34.028351,-118.288673,0.018608
171683761,15,9/24/2021 17:45,9/24/2021 18:00,17440,One Way,30,Monthly Pass,electric,4275,4248,34.01252,-118.285896,34.028351,-118.288673,0.018608
171683762,14,9/24/2021 17:44,9/24/2021 17:58,20141,One Way,30,Monthly Pass,standard,3081,3031,34.031891,-118.250183,34.044701,-118.252441,0.015068
171683763,11,9/24/2021 17:43,9/24/2021 17:54,6575,One Way,1,Walk-up,standard,4492,4564,34.036869,-118.425499,34.035351,-118.434143,0.010162
171683764,42,9/24/2021 17:42,9/24/2021 18:24,6347,One Way,30,Monthly Pass,standard,4390,4301,34.069271,-118.296593,34.099049,-118.291496,0.034875
171683765,20,9/24/2021 17:42,9/24/2021 18:02,6518,One Way,1,One Day Pass,standard,4303,4493,34.098011,-118.287071,34.090279,-118.277191,0.017612
171683766,30,9/24/2021 17:42,9/24/2021 18:12,19981,Round Trip,1,Walk-up,standard,4214,4214,33.99556,-118.481552,33.99556,-118.481552,0
171683767,45,9/24/2021 17:41,9/24/2021 18:26,13640,One Way,30,Monthly Pass,standard,4390,4301,34.069271,-118.296593,34.099049,-118.291496,0.034875
171683769,18,9/24/2021 17:40,9/24/2021 17:58,13977,One Way,30,Monthly Pass,standard,4565,4575,33.989948,-118.434669,34.000309,-118.402527,0.042503
171683770,58,9/24/2021 17:40,9/24/2021 18:38,12041,Round Trip,1,Walk-up,standard,4564,4564,34.035351,-118.434143,34.035351,-118.434143,0
171683774,26,9/24/2021 17:37,9/24/2021 18:03,16992,Round Trip,30,Monthly Pass,electric,3077,3077,34.039871,-118.250038,34.039871,-118.250038,0
171683777,23,9/24/2021 17:32,9/24/2021 17:54,15140,One Way,30,Monthly Pass,standard/smart,4447,4452,34.0616,-118.28199,34.102329,-118.28746,0.046199
171683778,74,9/24/2021 17:31,9/24/2021 18:45,15788,One Way,1,One Day Pass,standard,4509,4442,34.101639,-118.309174,34.098,-118.300468,0.012345
171683779,8,9/24/2021 17:31,9/24/2021 17:39,5717,One Way,30,Monthly Pass,standard,4567,4568,34.02018,-118.40403,34.029121,-118.403168,0.009803
171683780,7,9/24/2021 17:29,9/24/2021 17:36,20030,One Way,365,Annual Pass,standard,3027,3064,34.04998,-118.247162,34.046131,-118.257591,0.014278
171683781,14,9/24/2021 17:26,9/24/2021 17:40,20056,One Way,365,Annual Pass,standard,3069,3014,34.05088,-118.248253,34.05661,-118.237213,0.01677
171683782,10,9/24/2021 17:25,9/24/2021 17:35,13713,One Way,365,Annual Pass,standard,3026,3030,34.063179,-118.24588,34.051941,-118.24353,0.013588
171683783,11,9/24/2021 17:23,9/24/2021 17:34,13225,One Way,30,Monthly Pass,standard,4558,4571,34.025688,-118.395302,34.027649,-118.413559,0.020218
171683784,30,9/24/2021 17:21,9/24/2021 17:51,15779,One Way,30,Monthly Pass,standard/smart,3046,4248,34.052872,-118.24749,34.028351,-118.288673,0.065704
171683785,2,9/24/2021 17:20,9/24/2021 17:22,6235,Round Trip,30,Monthly Pass,standard,4304,4304,34.06258,-118.290092,34.06258,-118.290092,0
171683786,17,9/24/2021 17:15,9/24/2021 17:32,20202,One Way,30,Monthly Pass,standard,4314,3005,34.057709,-118.279762,34.0485,-118.258537,0.030434
171683787,60,9/24/2021 17:13,9/24/2021 18:13,12319,One Way,1,One Day Pass,standard,3031,3006,34.044701,-118.252441,34.04554,-118.256668,0.005066
171683788,7,9/24/2021 17:11,9/24/2021 17:18,15282,One Way,30,Monthly Pass,standard,4492,4571,34.036869,-118.425499,34.027649,-118.413559,0.02116
171683789,4,9/24/2021 17:11,9/24/2021 17:15,18419,One Way,365,Annual Pass,electric,4511,3066,34.056278,-118.231773,34.063389,-118.23616,0.011498
171683790,18,9/24/2021 17:11,9/24/2021 17:29,6597,One Way,30,Monthly Pass,standard,4444,4401,34.061619,-118.305573,34.075611,-118.291862,0.027703
171683791,24,9/24/2021 17:08,9/24/2021 17:32,6421,One Way,30,Monthly Pass,standard,3074,3042,34.04417,-118.261169,34.049301,-118.238808,0.027492
171683792,7,9/24/2021 17:07,9/24/2021 17:14,15085,One Way,30,Monthly Pass,standard,4543,4545,33.95718,-118.451248,33.95879,-118.44828,0.004578
171683793,24,9/24/2021 17:06,9/24/2021 17:30,15088,One Way,30,Monthly Pass,standard/smart,4454,4447,34.017899,-118.291718,34.0616,-118.28199,0.053429
171683794,112,9/24/2021 17:06,9/24/2021 18:58,6454,One Way,1,One Day Pass,standard,4215,4210,34.014309,-118.491341,33.984341,-118.47155,0.049759
171683795,26,9/24/2021 17:06,9/24/2021 17:32,16203,One Way,30,Monthly Pass,standard/smart,4451,3078,34.10363,-118.291313,34.064281,-118.238937,0.091725
171683796,27,9/24/2021 17:05,9/24/2021 17:32,18964,One Way,30,Monthly Pass,electric,4451,3078,34.10363,-118.291313,34.064281,-118.238937,0.091725
171683797,7,9/24/2021 17:04,9/24/2021 17:11,15113,One Way,365,Annual Pass,standard,4540,4511,34.04776,-118.22541,34.056278,-118.231773,0.014881
171683798,24,9/24/2021 17:04,9/24/2021 17:28,19966,One Way,30,Monthly Pass,electric,4555,4565,34.005871,-118.429161,33.989948,-118.434669,0.021431
171683799,6,9/24/2021 17:02,9/24/2021 17:08,6564,One Way,30,Monthly Pass,standard,4509,4406,34.101639,-118.309174,34.101891,-118.300613,0.008813
171683800,4,9/24/2021 17:00,9/24/2021 17:04,16051,One Way,30,Monthly Pass,standard/smart,4273,4249,34.02586,-118.284103,34.020302,-118.281181,0.00848
171683801,11,9/24/2021 16:59,9/24/2021 17:10,5826,One Way,1,Walk-up,standard,4214,4210,33.99556,-118.481552,33.984341,-118.47155,0.021221
171683803,6,9/24/2021 16:58,9/24/2021 17:04,17072,One Way,1,One Day Pass,electric,3076,3031,34.0406,-118.253838,34.044701,-118.252441,0.005498
171683804,18,9/24/2021 16:58,9/24/2021 17:16,6226,Round Trip,365,Annual Pass,standard,3048,3048,34.041691,-118.235352,34.041691,-118.235352,0
171683805,62,9/24/2021 16:58,9/24/2021 18:00,16600,One Way,30,Monthly Pass,electric,4567,4558,34.02018,-118.40403,34.025688,-118.395302,0.014236
171683806,8,9/24/2021 16:56,9/24/2021 17:04,15573,One Way,1,Walk-up,standard/smart,4205,4210,33.993771,-118.453667,33.984341,-118.47155,0.027313
171683807,8,9/24/2021 16:56,9/24/2021 17:04,15926,One Way,30,Monthly Pass,standard/smart,4205,4210,33.993771,-118.453667,33.984341,-118.47155,0.027313
171683808,8,9/24/2021 16:55,9/24/2021 17:03,15363,One Way,30,Monthly Pass,standard/smart,4406,4451,34.101891,-118.300613,34.10363,-118.291313,0.011039
171683809,9,9/24/2021 16:55,9/24/2021 17:04,16203,One Way,30,Monthly Pass,standard/smart,4406,4451,34.101891,-118.300613,34.10363,-118.291313,0.011039
171683811,9,9/24/2021 16:52,9/24/2021 17:01,15964,One Way,30,Monthly Pass,standard/smart,4216,4215,34.023392,-118.479637,34.014309,-118.491341,0.020787
171683817,17,9/24/2021 16:46,9/24/2021 17:03,6655,Round Trip,1,Walk-up,standard,4302,4302,34.092491,-118.291443,34.092491,-118.291443,0
171683818,69,9/24/2021 16:45,9/24/2021 17:54,6415,Round Trip,1,Walk-up,standard,4483,4483,34.1007,-118.259117,34.1007,-118.259117,0
171683826,26,9/24/2021 16:38,9/24/2021 17:04,20168,One Way,1,Walk-up,standard,4490,4510,34.053551,-118.255836,34.077351,-118.264549,0.032513
171683827,25,9/24/2021 16:37,9/24/2021 17:02,12414,Round Trip,30,Monthly Pass,standard,4215,4215,34.014309,-118.491341,34.014309,-118.491341,0
171683833,49,9/24/2021 16:33,9/24/2021 17:22,5893,One Way,1,Walk-up,standard,4563,4566,34.017681,-118.409081,34.023392,-118.399223,0.015569
171683834,49,9/24/2021 16:33,9/24/2021 17:22,11991,One Way,1,Walk-up,standard,4563,4566,34.017681,-118.409081,34.023392,-118.399223,0.015569
171683846,105,9/24/2021 16:18,9/24/2021 18:03,16046,Round Trip,1,Walk-up,standard/smart,4215,4215,34.014309,-118.491341,34.014309,-118.491341,0
171683847,100,9/24/2021 16:17,9/24/2021 17:57,20142,Round Trip,30,Monthly Pass,standard,4483,4483,34.1007,-118.259117,34.1007,-118.259117,0
171683873,112,9/24/2021 15:49,9/24/2021 17:41,16219,Round Trip,1,Walk-up,standard/smart,4210,4210,33.984341,-118.47155,33.984341,-118.47155,0
171683874,120,9/24/2021 15:49,9/24/2021 17:49,13529,One Way,1,Walk-up,standard,4210,4211,33.984341,-118.47155,33.984928,-118.469963,0.002174
171683914,130,9/24/2021 15:10,9/24/2021 17:20,6644,One Way,1,One Day Pass,standard,4214,4210,33.99556,-118.481552,33.984341,-118.47155,0.021221
171683915,132,9/24/2021 15:09,9/24/2021 17:21,20134,One Way,1,One Day Pass,standard,4214,4210,33.99556,-118.481552,33.984341,-118.47155,0.021221
171683917,136,9/24/2021 15:06,9/24/2021 17:22,12078,One Way,1,One Day Pass,standard,4214,4210,33.99556,-118.481552,33.984341,-118.47155,0.021221
171683926,140,9/24/2021 15:01,9/24/2021 17:21,6592,One Way,1,One Day Pass,standard,4214,4210,33.99556,-118.481552,33.984341,-118.47155,0.021221
171683941,182,9/24/2021 14:46,9/24/2021 17:48,15795,Round Trip,1,Walk-up,standard,4544,4544,33.928459,-118.435204,33.928459,-118.435204,0
171683962,157,9/24/2021 14:24,9/24/2021 17:01,15282,One Way,1,One Day Pass,standard,4214,4492,33.99556,-118.481552,34.036869,-118.425499,0.097362
171683963,157,9/24/2021 14:24,9/24/2021 17:01,13243,One Way,1,One Day Pass,standard,4214,4492,33.99556,-118.481552,34.036869,-118.425499,0.097362
171685893,4,9/24/2021 20:53,9/24/2021 20:57,6241,One Way,30,Monthly Pass,standard,4567,4566,34.02018,-118.40403,34.023392,-118.399223,0.008019
171685894,8,9/24/2021 20:43,9/24/2021 20:51,12420,One Way,30,Monthly Pass,standard,4445,4476,34.073639,-118.251572,34.08252,-118.27272,0.030029
171685895,7,9/24/2021 20:43,9/24/2021 20:50,17569,One Way,365,Annual Pass,electric,3022,4540,34.04607,-118.233093,34.04776,-118.22541,0.009373
171685896,7,9/24/2021 20:36,9/24/2021 20:43,6430,One Way,30,Monthly Pass,standard,3022,3058,34.04607,-118.233093,34.035801,-118.23317,0.010346
171685897,7,9/24/2021 20:36,9/24/2021 20:43,20173,One Way,30,Monthly Pass,standard,3022,3058,34.04607,-118.233093,34.035801,-118.23317,0.010346
171685898,8,9/24/2021 20:34,9/24/2021 20:42,15156,One Way,1,Walk-up,standard,4549,4556,34.022449,-118.438332,34.009022,-118.425011,0.026748
171685899,21,9/24/2021 20:29,9/24/2021 20:50,17487,One Way,30,Monthly Pass,electric,3031,3074,34.044701,-118.252441,34.04417,-118.261169,0.009259
171685900,15,9/24/2021 20:28,9/24/2021 20:43,13718,One Way,30,Monthly Pass,standard,4555,4548,34.005871,-118.429161,34.026829,-118.393517,0.056602
171685901,9,9/24/2021 20:28,9/24/2021 20:37,6653,One Way,30,Monthly Pass,standard,3019,4448,34.038609,-118.260857,34.03027,-118.273193,0.020675
171685902,11,9/24/2021 20:27,9/24/2021 20:38,20106,Round Trip,30,Monthly Pass,standard,3031,3031,34.044701,-118.252441,34.044701,-118.252441,0
171685903,20,9/24/2021 20:27,9/24/2021 20:47,13243,Round Trip,30,Monthly Pass,standard,4492,4492,34.036869,-118.425499,34.036869,-118.425499,0
171685904,11,9/24/2021 20:25,9/24/2021 20:36,13713,One Way,365,Annual Pass,standard,3030,3026,34.051941,-118.24353,34.063179,-118.24588,0.013588
171685905,9,9/24/2021 20:21,9/24/2021 20:30,20134,One Way,1,One Day Pass,standard,4214,4210,33.99556,-118.481552,33.984341,-118.47155,0.021221
171685906,12,9/24/2021 20:20,9/24/2021 20:32,17569,One Way,365,Annual Pass,electric,3066,3022,34.063389,-118.23616,34.04607,-118.233093,0.020386
171685907,10,9/24/2021 20:20,9/24/2021 20:30,16219,One Way,1,One Day Pass,standard/smart,4214,4210,33.99556,-118.481552,33.984341,-118.47155,0.021221
171685908,29,9/24/2021 20:19,9/24/2021 20:48,18419,One Way,30,Monthly Pass,electric,3066,4480,34.063389,-118.23616,34.05896,-118.250587,0.018856
171685909,21,9/24/2021 20:16,9/24/2021 20:37,16826,One Way,30,Monthly Pass,electric,3034,3031,34.042061,-118.263382,34.044701,-118.252441,0.013581
171685910,30,9/24/2021 20:16,9/24/2021 20:46,12002,Round Trip,1,Walk-up,standard,4564,4564,34.035351,-118.434143,34.035351,-118.434143,0
171685911,33,9/24/2021 20:13,9/24/2021 20:46,20007,Round Trip,1,Walk-up,standard,4564,4564,34.035351,-118.434143,34.035351,-118.434143,0
171685912,31,9/24/2021 20:13,9/24/2021 20:44,16905,Round Trip,30,Monthly Pass,electric,4548,4548,34.026829,-118.393517,34.026829,-118.393517,0
171685913,14,9/24/2021 20:12,9/24/2021 20:26,19544,One Way,1,One Day Pass,electric,3005,3042,34.0485,-118.258537,34.049301,-118.238808,0.02053
171685914,14,9/24/2021 20:12,9/24/2021 20:26,14060,One Way,30,Monthly Pass,standard,3005,3042,34.0485,-118.258537,34.049301,-118.238808,0.02053
171685915,11,9/24/2021 20:11,9/24/2021 20:22,17487,One Way,30,Monthly Pass,electric,3048,3031,34.041691,-118.235352,34.044701,-118.252441,0.020099
171685916,24,9/24/2021 20:10,9/24/2021 20:34,16600,One Way,30,Monthly Pass,electric,4563,4567,34.017681,-118.409081,34.02018,-118.40403,0.00755
171685917,8,9/24/2021 20:09,9/24/2021 20:17,13982,One Way,365,Annual Pass,standard,4443,4248,34.022091,-118.279793,34.028351,-118.288673,0.01514
171685919,22,9/24/2021 20:04,9/24/2021 20:26,13243,Round Trip,30,Monthly Pass,standard,4492,4492,34.036869,-118.425499,34.036869,-118.425499,0
171685920,1,9/24/2021 20:02,9/24/2021 20:03,20034,Round Trip,1,Walk-up,standard,4562,4562,34.02697,-118.428207,34.02697,-118.428207,0
171685921,26,9/24/2021 19:54,9/24/2021 20:20,4727,Round Trip,1,Walk-up,standard,3019,3019,34.038609,-118.260857,34.038609,-118.260857,0
171685922,5,9/24/2021 19:54,9/24/2021 19:59,5901,One Way,30,Monthly Pass,standard,4304,4306,34.06258,-118.290092,34.057652,-118.292183,0.007019
171685923,20,9/24/2021 19:54,9/24/2021 20:14,5744,One Way,365,Annual Pass,standard,3074,3014,34.04417,-118.261169,34.05661,-118.237213,0.036396
171685924,11,9/24/2021 19:53,9/24/2021 20:04,20067,One Way,30,Monthly Pass,standard,3046,3006,34.052872,-118.24749,34.04554,-118.256668,0.01651
171685925,22,9/24/2021 19:52,9/24/2021 20:14,16826,Round Trip,30,Monthly Pass,electric,3034,3034,34.042061,-118.263382,34.042061,-118.263382,0
171685926,2,9/24/2021 19:49,9/24/2021 19:51,12202,One Way,30,Monthly Pass,standard,4267,4254,34.027618,-118.280678,34.028679,-118.284111,0.004494
171685927,9,9/24/2021 19:47,9/24/2021 19:56,20061,One Way,30,Monthly Pass,standard,4523,4587,34.068748,-118.30928,34.060791,-118.309067,0.00817
171685928,68,9/24/2021 19:46,9/24/2021 20:54,15346,Round Trip,1,One Day Pass,standard/smart,4214,4214,33.99556,-118.481552,33.99556,-118.481552,0
171685929,25,9/24/2021 19:46,9/24/2021 20:11,17487,One Way,30,Monthly Pass,electric,3006,3048,34.04554,-118.256668,34.041691,-118.235352,0.025165
171685930,25,9/24/2021 19:45,9/24/2021 20:10,16600,One Way,30,Monthly Pass,electric,4548,4563,34.026829,-118.393517,34.017681,-118.409081,0.024712
171685931,12,9/24/2021 19:42,9/24/2021 19:54,20071,One Way,365,Annual Pass,standard,3063,4491,34.048038,-118.253738,34.04744,-118.24794,0.006396
171685932,16,9/24/2021 19:41,9/24/2021 19:57,14060,One Way,1,One Day Pass,standard,3063,3005,34.048038,-118.253738,34.0485,-118.258537,0.005261
171685933,74,9/24/2021 19:40,9/24/2021 20:54,6327,Round Trip,1,One Day Pass,standard,4214,4214,33.99556,-118.481552,33.99556,-118.481552,0
171685934,19,9/24/2021 19:38,9/24/2021 19:57,19544,One Way,30,Monthly Pass,electric,3063,3005,34.048038,-118.253738,34.0485,-118.258537,0.005261
171685935,48,9/24/2021 19:38,9/24/2021 20:26,13529,One Way,30,Monthly Pass,standard,4214,4546,33.99556,-118.481552,34.031399,-118.453629,0.063762
171685936,8,9/24/2021 19:38,9/24/2021 19:46,6577,One Way,30,Monthly Pass,standard,3069,3082,34.05088,-118.248253,34.04652,-118.237411,0.015202
171685937,8,9/24/2021 19:38,9/24/2021 19:46,20051,One Way,30,Monthly Pass,standard,3069,3082,34.05088,-118.248253,34.04652,-118.237411,0.015202
171685938,9,9/24/2021 19:37,9/24/2021 19:46,12062,One Way,30,Monthly Pass,standard,4491,3022,34.04744,-118.24794,34.04607,-118.233093,0.016217
171685939,4,9/24/2021 19:36,9/24/2021 19:40,15159,One Way,30,Monthly Pass,standard/smart,4583,4581,33.976189,-118.418419,33.970242,-118.426071,0.013599
171685940,11,9/24/2021 19:30,9/24/2021 19:41,19541,One Way,365,Annual Pass,electric,4491,3063,34.04744,-118.24794,34.048038,-118.253738,0.006396
171685941,24,9/24/2021 19:27,9/24/2021 19:51,5928,One Way,30,Monthly Pass,standard,4214,4209,33.99556,-118.481552,33.996239,-118.477448,0.004783
171685942,10,9/24/2021 19:26,9/24/2021 19:36,13529,One Way,30,Monthly Pass,standard,4211,4214,33.984928,-118.469963,33.99556,-118.481552,0.022221
171685943,90,9/24/2021 19:25,9/24/2021 20:55,15795,Round Trip,1,One Day Pass,standard,4544,4544,33.928459,-118.435204,33.928459,-118.435204,0
171685944,26,9/24/2021 19:24,9/24/2021 19:50,16826,Round Trip,30,Monthly Pass,electric,3034,3034,34.042061,-118.263382,34.042061,-118.263382,0
171685945,4,9/24/2021 19:24,9/24/2021 19:28,15159,One Way,30,Monthly Pass,standard/smart,4581,4583,33.970242,-118.426071,33.976189,-118.418419,0.013599
171685946,9,9/24/2021 19:23,9/24/2021 19:32,13336,One Way,30,Monthly Pass,standard,3019,3069,34.038609,-118.260857,34.05088,-118.248253,0.024875
171685947,24,9/24/2021 19:22,9/24/2021 19:46,17487,One Way,30,Monthly Pass,electric,3069,3006,34.05088,-118.248253,34.04554,-118.256668,0.013755
171685948,19,9/24/2021 19:22,9/24/2021 19:41,12374,One Way,1,Walk-up,standard,4405,3019,34.051899,-118.293678,34.038609,-118.260857,0.046111
171685949,14,9/24/2021 19:21,9/24/2021 19:35,15284,One Way,365,Annual Pass,smart,4431,4426,34.17765,-118.382309,34.149872,-118.378891,0.031196
171685950,7,9/24/2021 19:21,9/24/2021 19:28,19980,One Way,30,Monthly Pass,standard,3042,3046,34.049301,-118.238808,34.052872,-118.24749,0.012253
171685951,28,9/24/2021 19:21,9/24/2021 19:49,12345,One Way,1,Walk-up,standard,4587,3075,34.060791,-118.309067,34.04211,-118.256187,0.071561
171685952,37,9/24/2021 19:19,9/24/2021 19:56,6405,One Way,1,One Day Pass,standard,4587,3075,34.060791,-118.309067,34.04211,-118.256187,0.071561
171685953,37,9/24/2021 19:18,9/24/2021 19:55,20159,One Way,30,Monthly Pass,standard,4587,3075,34.060791,-118.309067,34.04211,-118.256187,0.071561
171685954,4,9/24/2021 19:18,9/24/2021 19:22,15779,One Way,30,Monthly Pass,standard/smart,4248,4273,34.028351,-118.288673,34.02586,-118.284103,0.007061
171685955,32,9/24/2021 19:17,9/24/2021 19:49,6564,One Way,1,One Day Pass,standard,4587,3075,34.060791,-118.309067,34.04211,-118.256187,0.071561
171685956,34,9/24/2021 19:15,9/24/2021 19:49,20216,One Way,1,One Day Pass,standard,4587,3075,34.060791,-118.309067,34.04211,-118.256187,0.071561
171685957,83,9/24/2021 19:15,9/24/2021 20:38,6663,Round Trip,1,Walk-up,standard,4214,4214,33.99556,-118.481552,33.99556,-118.481552,0
171685958,67,9/24/2021 19:12,9/24/2021 20:19,6354,Round Trip,1,Walk-up,standard,3068,3068,34.0532,-118.250954,34.0532,-118.250954,0
171685959,96,9/24/2021 19:12,9/24/2021 20:48,15588,Round Trip,1,Walk-up,standard/smart,4211,4211,33.984928,-118.469963,33.984928,-118.469963,0
171685960,61,9/24/2021 19:10,9/24/2021 20:11,16905,Round Trip,30,Monthly Pass,electric,4548,4548,34.026829,-118.393517,34.026829,-118.393517,0
171685961,34,9/24/2021 19:10,9/24/2021 19:44,16600,One Way,30,Monthly Pass,electric,4558,4548,34.025688,-118.395302,34.026829,-118.393517,0.002926
171685962,55,9/24/2021 19:09,9/24/2021 20:04,15291,One Way,30,Monthly Pass,standard,4210,4583,33.984341,-118.47155,33.976189,-118.418419,0.061283
171685963,16,9/24/2021 19:07,9/24/2021 19:23,13902,One Way,30,Monthly Pass,standard,4486,3064,34.06126,-118.258598,34.046131,-118.257591,0.016136
171685964,11,9/24/2021 19:06,9/24/2021 19:17,6644,One Way,1,Walk-up,standard,4210,4205,33.984341,-118.47155,33.993771,-118.453667,0.027313
171685965,7,9/24/2021 19:06,9/24/2021 19:13,13640,One Way,30,Monthly Pass,standard,4301,4452,34.099049,-118.291496,34.102329,-118.28746,0.007316
171685966,8,9/24/2021 19:05,9/24/2021 19:13,6347,One Way,30,Monthly Pass,standard,4301,4452,34.099049,-118.291496,34.102329,-118.28746,0.007316
171685967,67,9/24/2021 19:01,9/24/2021 20:08,16219,One Way,1,One Day Pass,standard/smart,4210,4214,33.984341,-118.47155,33.99556,-118.481552,0.021221
171685968,4,9/24/2021 19:00,9/24/2021 19:04,20097,One Way,30,Monthly Pass,standard,3042,3082,34.049301,-118.238808,34.04652,-118.237411,0.004178
171685969,4,9/24/2021 19:00,9/24/2021 19:04,12103,One Way,30,Monthly Pass,standard,3042,3082,34.049301,-118.238808,34.04652,-118.237411,0.004178
171685970,42,9/24/2021 19:00,9/24/2021 19:42,15432,One Way,30,Monthly Pass,standard,4210,4216,33.984341,-118.47155,34.023392,-118.479637,0.047138
